9-s2.0-57210178096,Goethe-Universität Frankfurt am Main,Frankfurt am Main,Germany 
9-s2.0-57210191275,The University of British Columbia,Vancouver,Canada 
9-s2.0-57210199211,University of Notre Dame,Notre Dame,United States 
9-s2.0-57210199472,Grosse Pointe Park, null,United States 
9-s2.0-57210199604,University of Notre Dame,Notre Dame,United States 
9-s2.0-57210240630,Columbia University in the City of New York,New York,United States 
9-s2.0-57210528993,"Joint Institute for Nuclear Research, Dubna",Dubna,Russian Federation 
9-s2.0-57210543972,Amherst College,Amherst,United States 
9-s2.0-57210600489,University of Notre Dame,Notre Dame,United States 
9-s2.0-57210688072,"University of California, Berkeley",Berkeley,United States 
9-s2.0-57210698109,Chattahoochee Hills, null,United States 
9-s2.0-57210699728,University of Notre Dame,Notre Dame,United States 
9-s2.0-57210714858,Memorial Hospital &amp; Health System,South Bend,United States 
9-s2.0-57210716636,University of Notre Dame,Notre Dame,United States 
9-s2.0-57210728618,University of Notre Dame,Notre Dame,United States 
9-s2.0-57210733396,University of Notre Dame,Notre Dame,United States 
9-s2.0-57211001356,Universität Mannheim,Mannheim,Germany 
9-s2.0-57211115645,Harper Cancer Research Institute,South Bend,United States 
9-s2.0-57211116330,Harper Cancer Research Institute,South Bend,United States 
9-s2.0-57211118067,Harper Cancer Research Institute,South Bend,United States 
9-s2.0-57211118714,University of Notre Dame,Notre Dame,United States 
9-s2.0-57211118862,Harper Cancer Research Institute,South Bend,United States 
9-s2.0-57211141625,University of Notre Dame,Notre Dame,United States 
9-s2.0-57211155450,Institute of Semiconductors Chinese Academy of Sciences,Beijing,China 
9-s2.0-57211156873,University of Notre Dame,Notre Dame,United States 
9-s2.0-57211160297,City of Hope National Med Center,Duarte,United States 
9-s2.0-57211282410,University of Notre Dame,Notre Dame,United States 
9-s2.0-57211743169,University of Notre Dame,Notre Dame,United States 
9-s2.0-57211840689,National Eye Institute,Bethesda,United States 
9-s2.0-57211948010,Academy of Mathematics and System Sciences Chinese Academy of Sciences,Beijing,China 
9-s2.0-57211957671,Pitzer Center for Theoretical Chemistry,Berkeley,United States 
9-s2.0-57212144344,Universiti Kebangsaan Malaysia,Bangi,Malaysia 
9-s2.0-57212237926,University of Cambridge,Cambridge,United Kingdom 
9-s2.0-57212250695,University of Notre Dame,Notre Dame,United States 
9-s2.0-57212280384,The James Franck Institute,Chicago,United States 
9-s2.0-57212315186,Ames Laboratory,Ames,United States 
9-s2.0-57212319390,University of Notre Dame,Notre Dame,United States 
9-s2.0-57212499024,University of Notre Dame,Notre Dame,United States 
9-s2.0-57212540660,CSIC - Instituto de Qu&amp;iacute;mica F&amp;iacute;sica Rocasolano (IQFR),Madrid,Spain 
9-s2.0-57212569954,SLAC National Accelerator Laboratory,Menlo Park,United States 
9-s2.0-57212723766,New Mexico State University,Las Cruces,United States 
9-s2.0-57213017731,The Johns Hopkins School of Medicine,Baltimore,United States 
9-s2.0-57213396963,Shandong University,Jinan,China 
9-s2.0-57213593367,University of Notre Dame,Notre Dame,United States 
9-s2.0-57213924155,Institute of Microbial Technology India,Chandigarh,India 
9-s2.0-57214071461, null, null, null 
9-s2.0-57214312086,Purdue University,West Lafayette,United States 
9-s2.0-57214315156,Rollins School of Public Health,Atlanta,United States 
9-s2.0-57214318808,Rollins School of Public Health,Atlanta,United States 
9-s2.0-57214361230,Harper Cancer Research Institute,South Bend,United States 
9-s2.0-57214376846,International Center for Excellence in Research,Bamako,Mali 
9-s2.0-57214428845,University of Notre Dame,Notre Dame,United States 
9-s2.0-57214438415,Nanyang Technological University,Singapore City,Singapore 
9-s2.0-57214496145,Wright-Patterson AFB,Dayton,United States 
9-s2.0-57214747789,North Carolina State University,Raleigh,United States 
9-s2.0-57214957599,Università degli Studi di Genova,Genoa,Italy 
9-s2.0-57214957919,The University of British Columbia,Vancouver,Canada 
9-s2.0-57214974317,University of Utah,Salt Lake City,United States 
9-s2.0-57215000184,University of Notre Dame,Notre Dame,United States 
9-s2.0-57215098467,Kennedy Institute of Rheumatology,London,United Kingdom 
9-s2.0-57215434373,University of Notre Dame,Notre Dame,United States 
9-s2.0-57215573687,University of Notre Dame,Notre Dame,United States 
9-s2.0-57215585221,University of Notre Dame,Notre Dame,United States 
9-s2.0-57215586035,University of Notre Dame,Notre Dame,United States 
9-s2.0-57215589573,University of Notre Dame,Notre Dame,United States 
9-s2.0-57215590289,Tongji University,Shanghai,China 
9-s2.0-57215591532,University of Notre Dame,Notre Dame,United States 
9-s2.0-57215591581,University of Notre Dame,Notre Dame,United States 
9-s2.0-57215802313,School of Life Science and Technology,Shanghai,China 
9-s2.0-57215852936,Shanxi University,Taiyuan,China 
9-s2.0-57215919394,University of Notre Dame,Notre Dame,United States 
9-s2.0-57216388961,Indiana University School of Medicine,Indianapolis,United States 
9-s2.0-57216410222,University of Notre Dame,Notre Dame,United States 
9-s2.0-57216547821,University of Notre Dame,Notre Dame,United States 
9-s2.0-57216552723,Purdue University,West Lafayette,United States 
9-s2.0-6504008556,Institute of Mathematics of the Romanian Academy,Bucharest,Romania 
9-s2.0-6505611119,University of Alberta,Edmonton,Canada 
9-s2.0-6505767605,Yale School of Medicine,New Haven,United States 
9-s2.0-6505773818,Wayne State University,Detroit,United States 
9-s2.0-6505779838,Stony Brook University,Stony Brook,United States 
9-s2.0-6505814748,Duke University Medical Center,Durham,United States 
9-s2.0-6505823079,Grand Valley State University,Allendale,United States 
9-s2.0-6505866170,Pontificia Universidad Católica de Chile,Santiago,Chile 
9-s2.0-6505883714,University of Notre Dame,Notre Dame,United States 
9-s2.0-6505903946,"University of Michigan, Ann Arbor",Ann Arbor,United States 
9-s2.0-6505925470,Novosibirsk State University,Novosibirsk,Russian Federation 
9-s2.0-6505964882,University of Notre Dame,Notre Dame,United States 
9-s2.0-6505967572,Centre Hospitalier de L'Universite de Montreal, null,Canada 
9-s2.0-6506017567,Warner College of Natural Resources,Fort Collins,United States 
9-s2.0-6506027752,University of Notre Dame,Notre Dame,United States 
9-s2.0-6506033351,University of Minnesota Duluth,Duluth,United States 
9-s2.0-6506119001,Charles University,Prague Praha,Czech Republic 
9-s2.0-6506156081,University of Notre Dame,Notre Dame,United States 
9-s2.0-6506180843,Universidad de la Laguna,San Cristobal de La Laguna,Spain 
9-s2.0-6506215794,Uppsala Universitet,Uppsala,Sweden 
9-s2.0-6506219996,University of Notre Dame,Notre Dame,United States 
9-s2.0-6506248237,University of Notre Dame,Notre Dame,United States 
9-s2.0-6506309724,Merck KGaA,Darmstadt,Germany 
9-s2.0-6506396616,Pennsylvania State University,University Park,United States 
9-s2.0-6506429279,McMaster University,Hamilton,Canada 
9-s2.0-6506476843,Montana State University,Bozeman,United States 
9-s2.0-6506524950,Chulalongkorn University,Bangkok,Thailand 
9-s2.0-6506585874,Universität Göttingen,Gottingen,Germany 
9-s2.0-6506664373,University of Oregon,Eugene,United States 
9-s2.0-6506709831,London School of Hygiene &amp; Tropical Medicine,London,United Kingdom 
9-s2.0-6506722050,The Ohio State University,Columbus,United States 
9-s2.0-6506728728,University of Notre Dame,Notre Dame,United States 
9-s2.0-6506737005,Academy of Scientific and Innovative Research (AcSIR),Ghaziabad,India 
9-s2.0-6506737017,University of Virginia,Charlottesville,United States 
9-s2.0-6506800654,University of Arkansas - Fayetteville,Fayetteville,United States 
9-s2.0-6506823082,National Optical Astronomy Observatory,Tucson,United States 
9-s2.0-6506845266,University of Oxford,Oxford,United Kingdom 
9-s2.0-6506920955,The Dow Chemical Company,Midland,United States 
9-s2.0-6506932374,Washington University School of Medicine in St. Louis,St. Louis,United States 
9-s2.0-6506944768,"Merck &amp; Co., Inc.",Kenilworth,United States 
9-s2.0-6506950242,University of Illinois at Urbana-Champaign,Urbana,United States 
9-s2.0-6507099787,"University of California, San Francisco",San Francisco,United States 
9-s2.0-6507118154,Technion - Israel Institute of Technology,Haifa,Israel 
9-s2.0-6507119260,American Society of Clinical Oncology,Alexandria,United States 
9-s2.0-6507125190,University of Notre Dame,Notre Dame,United States 
9-s2.0-6507134111,Yale School of Medicine,New Haven,United States 
9-s2.0-6507221859,George Mason University - Science and Technology Campus,Manassas,United States 
9-s2.0-6507254634,The Ohio State University Comprehensive Cancer Center,Columbus,United States 
9-s2.0-6507262361,Rutgers University–New Brunswick,New Brunswick,United States 
9-s2.0-6507303692,National Center for Atmospheric Research,Boulder,United States 
9-s2.0-6507305262,Hiroshima University,Higashihiroshima,Japan 
9-s2.0-6507334079,Dalhousie University,Halifax,Canada 
9-s2.0-6507347732,Loyola University of Chicago,Chicago,United States 
9-s2.0-6507356158,Ramapo College of New Jersey,Mahwah,United States 
9-s2.0-6507417600,Western University,London,Canada 
9-s2.0-6507440295,University of South Carolina,Columbia,United States 
9-s2.0-6507457832,SRI International,Menlo Park,United States 
9-s2.0-6507459957,Uganda Virus Research Institute,Entebbe,Uganda 
9-s2.0-6507527388,Centre Hospitalier de L'Universite de Montreal, null,Canada 
9-s2.0-6507571521,University of Oxford,Oxford,United Kingdom 
9-s2.0-6507584489,Stellenbosch University,Stellenbosch,South Africa 
9-s2.0-6507664797,Chiang Mai University,Chiang Mai,Thailand 
9-s2.0-6507665237,University of Illinois at Urbana-Champaign,Urbana,United States 
9-s2.0-6507774421,Case Western Reserve University,Cleveland,United States 
9-s2.0-6507952158,Senckenberg Biodiversität und Klima Forschungszentrum,Frankfurt am Main,Germany 
9-s2.0-6507958419,Università degli Studi di Catania,Catania,Italy 
9-s2.0-6507989723,Indiana University School of Medicine-South Bend,South Bend,United States 
9-s2.0-6507991924,"ALLUVIUM BIOSCIENCES, INC.",Ann Arbor,United States 
9-s2.0-6507998010,University of Edinburgh,Edinburgh,United Kingdom 
9-s2.0-6508000013,Università degli Studi di Trento,Trento,Italy 
9-s2.0-6508015626,University of Notre Dame,Notre Dame,United States 
9-s2.0-6508114614,University of Houston,Houston,United States 
9-s2.0-6508115480,University of Wyoming,Laramie,United States 
9-s2.0-6508156094,University of Massachusetts Amherst,Amherst MA,United States 
9-s2.0-6508160379,University of Illinois at Urbana-Champaign,Urbana,United States 
9-s2.0-6508217425,University of Notre Dame,Notre Dame,United States 
9-s2.0-6508226223,University of Notre Dame,Notre Dame,United States 
9-s2.0-6508232117,University of South Carolina,Columbia,United States 
9-s2.0-6508257567,Moffitt Cancer Center,Tampa,United States 
9-s2.0-6508281365,University of Hawaii at Hilo,Hilo,United States 
9-s2.0-6508294291,University of Warsaw,Warsaw,Poland 
9-s2.0-6508304412,Duke University,Durham,United States 
9-s2.0-6508379725,University of Notre Dame,Notre Dame,United States 
9-s2.0-6601938072,Princeton University,Princeton,United States 
9-s2.0-6601952487,University of Nebraska–Lincoln,Lincoln,United States 
9-s2.0-6601953294,Washington University School of Medicine in St. Louis,St. Louis,United States 
9-s2.0-6601973853,Technical University of Munich,Munich,Germany 
9-s2.0-6601995631,Stony Brook University,Stony Brook,United States 
9-s2.0-6601997465,Radboud University Nijmegen,Nijmegen,Netherlands 
9-s2.0-6601998646,Università degli Studi della Campania Luigi Vanvitelli,Naples,Italy 
9-s2.0-6602078355,Prins Leopold Instituut voor Tropische Geneeskunde,Antwerpen,Belgium 
9-s2.0-6602084725,University of Notre Dame,Notre Dame,United States 
9-s2.0-6602095494,Virginia Commonwealth University,Richmond,United States 
9-s2.0-6602103723,Institut Camille Jordan,Villeurbanne,France 
9-s2.0-6602104026,Universidad de Huelva,Huelva,Spain 
9-s2.0-6602105863,City of Hope National Med Center,Duarte,United States 
9-s2.0-6602124275,"Istituto Nazionale di Fisica Nucleare, Sezione di Pavia",Pavia,Italy 
9-s2.0-6602129791,Broad Institute,Cambridge,United States 
9-s2.0-6602131960,"The University of Tennessee, Knoxville",Knoxville,United States 
9-s2.0-6602141609,Masonic Cancer Center,Minneapolis,United States 
9-s2.0-6602154680,Philipps-Universität Marburg,Marburg,Germany 
9-s2.0-6602156903,University of Central Florida,Orlando,United States 
9-s2.0-6602157859,University of Sheffield,Sheffield,United Kingdom 
9-s2.0-6602166700,Emory University School of Medicine,Atlanta,United States 
9-s2.0-6602170660,Lunds Universitet,Lund,Sweden 
9-s2.0-6602171237,Indiana University School of Medicine-South Bend,South Bend,United States 
9-s2.0-6602172521,Universidad de Cantabria,Santander,Spain 
9-s2.0-6602174570,The University of Georgia,Athens,United States 
9-s2.0-6602175968,Basque Center for Applied Mathematics (BCAM),Bilbao,Spain 
9-s2.0-6602177319,KU Leuven,3000 Leuven,Belgium 
9-s2.0-6602206913,University of Notre Dame,Notre Dame,United States 
9-s2.0-6602216875,Physikalisch-Technische Bundesanstalt,Braunschweig,Germany 
9-s2.0-6602219607,University of Notre Dame,Notre Dame,United States 
9-s2.0-6602220177,Duke University,Durham,United States 
9-s2.0-6602228007,Institut Universitaire de France,Paris,France 
9-s2.0-6602240165,Richard L. Roudebush VAMC,Indianapolis,United States 
9-s2.0-6602245060,International Centre of Insect Physiology and Ecology Nairobi,Nairobi,Kenya 
9-s2.0-6602249539,Institut Montpelliérain Alexander Grothendieck,Montpellier,France 
9-s2.0-6602261644,The George Washington University,"Washington, D.C.",United States 
9-s2.0-6602279888,Yale University,New Haven,United States 
9-s2.0-6602296048,Kanazawa Medical University,Kahoku District,Japan 
9-s2.0-6602311348,"University of Health and Allied Sciences, Ghana",Ho,Ghana 
9-s2.0-6602315697,Universite Grenoble Alpes,Saint Martin d'Heres,France 
9-s2.0-6602316198,University of Minnesota,Austin,United States 
9-s2.0-6602317107,Simon Fraser University,Burnaby,Canada 
9-s2.0-6602320002,Research Branch,Doha,Qatar 
9-s2.0-6602321826,"University of Kansas, Lawrence",Lawrence,United States 
9-s2.0-6602324499,UT Southwestern Medical Center,Dallas,United States 
9-s2.0-6602330842,University of Arizona,Tucson,United States 
9-s2.0-6602339739,University of Notre Dame,Notre Dame,United States 
9-s2.0-6602352339,National Center for Atmospheric Research,Boulder,United States 
9-s2.0-6602358414,"University of California, Irvine",Irvine,United States 
9-s2.0-6602365069,CSIRO Land and Water,Highett VIC,Australia 
9-s2.0-6602381245,The Royal Institute of Technology (KTH),Stockholm,Sweden 
9-s2.0-6602382576,Institut fur lonenphysik und Angewandte Physik,Innsbruck,Austria 
9-s2.0-6602387021,Indiana University School of Medicine,Indianapolis,United States 
9-s2.0-6602388133,University of Notre Dame,Notre Dame,United States 
9-s2.0-6602390365,Departments of Pharmacology,Charlottesville,United States 
9-s2.0-6602394676,Universite d' Evry Val d'Essonne,Evry,France 
9-s2.0-6602404337,University of Notre Dame,Notre Dame,United States 
9-s2.0-6602407057,University of Nairobi,Nairobi,Kenya 
9-s2.0-6602411029,University of Notre Dame,Notre Dame,United States 
9-s2.0-6602424393,Indiana University School of Medicine-South Bend,South Bend,United States 
9-s2.0-6602440108,Alma Mater Studiorum Università di Bologna,Bologna,Italy 
9-s2.0-6602442579,Donald Danforth Plant Science Center,St. Louis,United States 
9-s2.0-6602445048,Brigham and Women's Hospital,Boston,United States 
9-s2.0-6602468361,University of Wisconsin-Madison,Madison,United States 
9-s2.0-6602493417,University of South Carolina,Columbia,United States 
9-s2.0-6602541230,The University of Arizona,Tucson,United States 
9-s2.0-6602543664,Princeton University,Princeton,United States 
9-s2.0-6602544767,Max Planck Institute for Chemical Energy Conversion,Mulheim an der Ruhr,Germany 
9-s2.0-6602555283,Instituto de Salud Global de Barcelona,Barcelona,Spain 
9-s2.0-6602562003,University of Notre Dame,Notre Dame,United States 
9-s2.0-6602567246,Oak Ridge National Laboratory,Oak Ridge,United States 
9-s2.0-6602570248,National Institute of Allergy and Infectious Diseases,Bethesda,United States 
9-s2.0-6602570828,University of Oxford,Oxford,United Kingdom 
9-s2.0-6602576457,University of Miami,Coral Gables,United States 
9-s2.0-6602587669,Universidade de Vigo,Vigo,Spain 
9-s2.0-6602596374,University of Colorado School of Medicine,Denver,United States 
9-s2.0-6602605339,Universidad Politécnica de Madrid,Madrid,Spain 
9-s2.0-6602614518,"Mayo Clinic Scottsdale-Phoenix, Arizona",Scottsdale,United States 
9-s2.0-6602618990,Penn State College of Medicine,Hershey,United States 
9-s2.0-6602632973,"Istituto Nazionale di Fisica Nucleare, Sezione di Catania",Catania,Italy 
9-s2.0-6602657549,Università degli Studi di Genova,Genoa,Italy 
9-s2.0-6602657841,Instituto Tecnológico de Durango,Durango,Mexico 
9-s2.0-6602660398,Indiana University School of Medicine,Indianapolis,United States 
9-s2.0-6602670342,Technische Universiteit Eindhoven,Eindhoven,Netherlands 
9-s2.0-6602671680,Joint Institute for Nuclear Astrophysics,Notre Dame,United States 
9-s2.0-6602675394,California Institute of Technology,Pasadena,United States 
9-s2.0-6602688517,Universiteit van Amsterdam,Amsterdam,Netherlands 
9-s2.0-6602688762,Yale University,New Haven,United States 
9-s2.0-6602692826,Utrecht University,Utrecht,Netherlands 
9-s2.0-6602695446,University of Houston,Houston,United States 
9-s2.0-6602704567,Cornell University,Ithaca,United States 
9-s2.0-6602710772,"University of Washington, Seattle",Seattle,United States 
9-s2.0-6602712604,Walter Reed Army Institute of Research,Silver Spring,United States 
9-s2.0-6602716950,Università degli Studi di Siena,Siena,Italy 
9-s2.0-6602722844,University of Colorado Boulder,Boulder,United States 
9-s2.0-6602729858,Université de Mons,Mons,Belgium 
9-s2.0-6602733979,University of Rochester Medical Center,Rochester,United States 
9-s2.0-6602740708,Chalmers University of Technology,Göteborg,Sweden 
9-s2.0-6602743697,The College of William and Mary,Williamsburg,United States 
9-s2.0-6602757972,National University of Singapore,Singapore City,Singapore 
9-s2.0-6602774565,Eijkman Institute of Molecular Biology,Jakarta,Indonesia 
9-s2.0-6602786069,Mahidol University,Nakhon Pathom,Thailand 
9-s2.0-6602788924,"University of California, San Francisco",San Francisco,United States 
9-s2.0-6602798229,New York Presbyterian Hospital,New York,United States 
9-s2.0-6602807413,Vanderbilt University,Nashville,United States 
9-s2.0-6602826629,University of Notre Dame,Notre Dame,United States 
9-s2.0-6602832226,Consorzio Interuniversitario di Reattività Chimica e Catalisi, null,Italy 
9-s2.0-6602833545,Université Paris-Est,Marne-la-Vallee,France 
9-s2.0-6602853461,University of Kansas, null,United States 
9-s2.0-6602862491,John Innes Centre,Norwich,United Kingdom 
9-s2.0-6602883488,University of Notre Dame,Notre Dame,United States 
9-s2.0-6602935659,Tecnológico Nacional de México,Mexico City,Mexico 
9-s2.0-6602965062,Michigan State University,East Lansing,United States 
9-s2.0-6602967591,Weizmann Institute of Science Israel,Rehovot,Israel 
9-s2.0-6602969693,Uniwersytet Jagielloński w Krakowie,Krakow,Poland 
9-s2.0-6602986924,University of Melbourne,Parkville,Australia 
9-s2.0-6602990026,Columbia University in the City of New York,New York,United States 
9-s2.0-6603006380,Indiana University Bloomington,Bloomington,United States 
9-s2.0-6603020066,University of Notre Dame,Notre Dame,United States 
9-s2.0-6603035928,University of Southampton,Southampton,United Kingdom 
9-s2.0-6603058790,Pasteur Institute of Iran,Tehran,Iran 
9-s2.0-6603071283,Université de Montpellier,Montpellier,France 
9-s2.0-6603094639,Geoponiko Panepistimion Athinon,Athens,Greece 
9-s2.0-6603111940,Center for Nonlinear Studies,Los Alamos,United States 
9-s2.0-6603119269,Eötvös Loránd University,Budapest,Hungary 
9-s2.0-6603129379,Universite Grenoble Alpes,Saint Martin d'Heres,France 
9-s2.0-6603132922,University of Notre Dame,Notre Dame,United States 
9-s2.0-6603148863,Princeton University,Princeton,United States 
9-s2.0-6603151491,Brookhaven National Laboratory,Upton,United States 
9-s2.0-6603160538,University of Missouri,Columbia,United States 
9-s2.0-6603170617,"Newcastle University, United Kingdom",Newcastle,United Kingdom 
9-s2.0-6603176957,Collège Rousseau,Geneve,Switzerland 
9-s2.0-6603183759,"University of Ottawa, Canada",Ottawa,Canada 
9-s2.0-6603188726,Universidade Federal de Santa Catarina,Florianopolis,Brazil 
9-s2.0-6603213241,University of Haifa,Haifa,Israel 
9-s2.0-6603219336,St. Jude Children's Research Hospital,"Memphis TN,",United States 
9-s2.0-6603225265,University of Notre Dame,Notre Dame,United States 
9-s2.0-6603229954,National Library of Medicine,Bethesda,United States 
9-s2.0-6603243029,University of Notre Dame,Notre Dame,United States 
9-s2.0-6603251983,University of Notre Dame,Notre Dame,United States 
9-s2.0-6603254624,Harvard Medical School,Boston,United States 
9-s2.0-6603259832,Johns Hopkins School of Medicine,Baltimore,United States 
9-s2.0-6603262954,Bogaziçi Üniversitesi,Istanbul,Turkey 
9-s2.0-6603263408,University of Colorado at Denver,Denver,United States 
9-s2.0-6603265300,École nationale supérieure d'ingénieurs de Caen,Caen,France 
9-s2.0-6603271989,Vanderbilt University School of Medicine,Nashville,United States 
9-s2.0-6603274521,Bristol-Myers Squibb,New York,United States 
9-s2.0-6603316273,Escola Superior de Saúde Ribeiro Sanches,Lisbon,Portugal 
9-s2.0-6603327911,University of Maryland Center for Environmental Science,Cambridge,United States 
9-s2.0-6603330841,University of Illinois at Urbana-Champaign,Urbana,United States 
9-s2.0-6603334026,University of Notre Dame,Notre Dame,United States 
9-s2.0-6603334652,Universität Bonn,Bonn,Germany 
9-s2.0-6603336209,Universite Grenoble Alpes,Saint Martin d'Heres,France 
9-s2.0-6603342675,Adimab,Lebanon,United States 
9-s2.0-6603356893,King Abdullah University of Science and Technology,Jeddah,Saudi Arabia 
9-s2.0-6603363144,"University of Michigan, Ann Arbor",Ann Arbor,United States 
9-s2.0-6603407691,The University of Arizona,Tucson,United States 
9-s2.0-6603408815,Al-Quds Public Health Society,Jerusalem,Palestine 
9-s2.0-6603419844,Università degli Studi di Genova,Genoa,Italy 
9-s2.0-6603438973,University of Saskatchewan,Saskatoon,Canada 
9-s2.0-6603439367,"University at Buffalo, The State University of New York",Buffalo,United States 
9-s2.0-6603442716,The University of Chicago,Chicago,United States 
9-s2.0-6603443406,University of Oregon,Eugene,United States 
9-s2.0-6603444718,Georgetown Lombardi Comprehensive Cancer Center,"Washington, D.C.",United States 
9-s2.0-6603448925,Max Planck Institute for Mathematics,Bonn,Germany 
9-s2.0-6603458225,Eli Lilly and Company,Indianapolis,United States 
9-s2.0-6603460379,CNRS Centre National de la Recherche Scientifique,Paris,France 
9-s2.0-6603463253,Lake Superior State University,Sault Ste Marie,United States 
9-s2.0-6603463643,"University of Washington, Seattle",Seattle,United States 
9-s2.0-6603467729,Rensselaer Polytechnic Institute,Troy,United States 
9-s2.0-6603476989,University of Notre Dame,Notre Dame,United States 
9-s2.0-6603480149,University of Notre Dame,Notre Dame,United States 
9-s2.0-6603491590,State University of New York Upstate Medical University,Syracuse,United States 
9-s2.0-6603506987,University of Delaware,Newark,United States 
9-s2.0-6603525366,Wayne State University,Detroit,United States 
9-s2.0-6603532102,Universidade de Sao Paulo - USP,Sao Paulo,Brazil 
9-s2.0-6603534309,University of Texas at San Antonio,San Antonio,United States 
9-s2.0-6603548841,Tufts University,Medford,United States 
9-s2.0-6603556481,University of Health Sciences,Vientiane,Laos 
9-s2.0-6603560176,INFN - Laboratori Nazionali del Sud,Catania,Italy 
9-s2.0-6603586769,STScI,Baltimore,United States 
9-s2.0-6603588895,University of Notre Dame,Notre Dame,United States 
9-s2.0-6603603890,Medical College of Wisconsin,Milwaukee,United States 
9-s2.0-6603612023,Ball State University,Muncie,United States 
9-s2.0-6603629207,Virginia Polytechnic Institute and State University,Blacksburg,United States 
9-s2.0-6603632314,University of Iowa Hospitals &amp; Clinics,Iowa City,United States 
9-s2.0-6603640061,The University of Chicago,Chicago,United States 
9-s2.0-6603640107,The University of Chicago,Chicago,United States 
9-s2.0-6603640862,Stanford University,Palo Alto,United States 
9-s2.0-6603641006,European Organization for Nuclear Research,Geneva,Switzerland 
9-s2.0-6603655660,City of Hope National Med Center,Duarte,United States 
9-s2.0-6603663309,Boston University,Boston,United States 
9-s2.0-6603667831,Beth Israel Deaconess Medical Center,Boston,United States 
9-s2.0-6603670240,University of Notre Dame,Notre Dame,United States 
9-s2.0-6603672210,Universität Göttingen,Gottingen,Germany 
9-s2.0-6603680025,Eksigent Technologies,Livermore,United States 
9-s2.0-6603681152,Cardiff University,Cardiff,United Kingdom 
9-s2.0-6603685393,SETI Institute,Mountain View,United States 
9-s2.0-6603691806,Loyola University Stritch School of Medicine,Maywood,United States 
9-s2.0-6603692309,University of Notre Dame,Notre Dame,United States 
9-s2.0-6603695288,"Research Institute of Molecular Pathology, Vienna",Vienna,Austria 
9-s2.0-6603701683,University of Connecticut,Storrs,United States 
9-s2.0-6603721699,University of Sussex,Sussex,United Kingdom 
9-s2.0-6603722548,Duke Clinical Research Institute,Durham,United States 
9-s2.0-6603722689,Johns Hopkins University,Baltimore,United States 
9-s2.0-6603723528,University of Alaska Fairbanks,Fairbanks,United States 
9-s2.0-6603726145,University of Notre Dame,Notre Dame,United States 
9-s2.0-6603727185,University of Notre Dame,Notre Dame,United States 
9-s2.0-6603727550,National Library of Medicine,Bethesda,United States 
9-s2.0-6603731318,University of Oregon,Eugene,United States 
9-s2.0-6603738753,University of New South Wales (UNSW) Australia,Sydney,Australia 
9-s2.0-6603742799,Helmholtz-Zentrum Berlin für Materialien und Energie (HZB),Berlin,Germany 
9-s2.0-6603744506,UConn Health,Farmington,United States 
9-s2.0-6603751834,Universiteit van Amsterdam,Amsterdam,Netherlands 
9-s2.0-6603753051,Pfizer Inc.,New York,United States 
9-s2.0-6603758213,Universität Bonn,Bonn,Germany 
9-s2.0-6603762935,Liverpool School of Tropical Medicine,Liverpool,United Kingdom 
9-s2.0-6603774884,CSIC-UV - Instituto de F&amp;iacute;sica Corpuscular (IFIC),Paterna,Spain 
9-s2.0-6603777941,Iran University of Medical Sciences,Tehran,Iran 
9-s2.0-6603780306,Paul Scherrer Institut,Villigen,Switzerland 
9-s2.0-6603788907,University of Minnesota,Austin,United States 
9-s2.0-6603789600,University Hawaii Cancer Research Center,Honolulu,United States 
9-s2.0-6603798705,"Codexis, Inc.",Redwood City,United States 
9-s2.0-6603800247,"University of California, Irvine",Irvine,United States 
9-s2.0-6603804348,UT Southwestern Medical Center,Dallas,United States 
9-s2.0-6603806372,University of Notre Dame,Notre Dame,United States 
9-s2.0-6603807472,Central Michigan University,Mount Pleasant,United States 
9-s2.0-6603807473,University of Notre Dame,Notre Dame,United States 
9-s2.0-6603808707,Los Alamos National Laboratory Theoretical Division,Los Alamos,United States 
9-s2.0-6603813387,Pennsylvania State University,University Park,United States 
9-s2.0-6603819929,"Mayo Clinic in Jacksonville, Florida",Jacksonville,United States 
9-s2.0-6603823042,The University of Georgia,Athens,United States 
9-s2.0-6603832326,"University of South Florida, Tampa",Tampa,United States 
9-s2.0-6603832845,University of Bern,Bern,Switzerland 
9-s2.0-6603833564,"University of California, Berkeley",Berkeley,United States 
9-s2.0-6603840532,University of Notre Dame,Notre Dame,United States 
9-s2.0-6603859480,Washington University in St. Louis,St. Louis,United States 
9-s2.0-6603875815,Rensselaer Polytechnic Institute,Troy,United States 
9-s2.0-6603888452,University of Miami,Coral Gables,United States 
9-s2.0-6603893602,The University of Utah,Salt Lake City,United States 
9-s2.0-6603898672,Henry Ford Hospital,Detroit,United States 
9-s2.0-6603903434,National Institutes of Natural Sciences - National Astronomical Observatory of Japan,Mitaka,Japan 
9-s2.0-6603904227,Texas Christian University,Fort Worth,United States 
9-s2.0-6603908475,US National Park Service,"Washington, D.C.",United States 
9-s2.0-6603911088,University of Iowa Carver College of Medicine,"Iowa City, IA",United States 
9-s2.0-6603916387,"University of Washington, Seattle",Seattle,United States 
9-s2.0-6603917892,Colorado State University,Fort Collins,United States 
9-s2.0-6603919891,National Centre for Cell Science India,Pune,India 
9-s2.0-6603928444,"University of California, San Francisco",San Francisco,United States 
9-s2.0-6603932886,Uppsala Universitet,Uppsala,Sweden 
9-s2.0-6603933072,University of Toronto,Toronto,Canada 
9-s2.0-6603934448,Los Alamos National Laboratory,Los Alamos,United States 
